Wavelength,UHP-T-405-EP,UHP-T-415-SR,UHP-T-425-SR,UHP-T-435-SR,UHP-T-450-EP,UHP-T-470-SR,UHP-T-475-SR,UHP-T-480-SR,UHP-T-488-SR,UHP-T-495-SR,UHP-T-520-EP,UHP-T-545-LA21,UHP-T-545-SR,UHP-T-596-LA21,UHP-T-620-SR,UHP-T-625-EP,UHP-T-630-EP,UHP-T-630-SR,UHP-T-650-EP,UHP-T-670-SR,UHP-T-730-SR
493.5,0.001273254,0.009425676,0,0.00559387,0.037,0.251811799,0.377456212,0.662059947,0.964071856,0.975806452,0.112,0.510834539,0.510834539,-0.000348684,0,0.000908,0.000548,0,0,0,0
494,0.001178239,0.009324324,0,0.005555556,0.0353,0.241140713,0.365655826,0.645482716,0.95508982,0.983870968,0.12,0.52646831,0.52646831,-0.000325329,0,0.000918,0.000537,8.28E-05,0,0,0
494.5,0.001051753,0.009324324,0,0.005478927,0.0338,0.231976562,0.35546992,0.629064576,0.943113772,0.987903226,0.127,0.542288314,0.542288314,-0.000335526,0,0.000836,0.000525,0.000200834,0,0,0
495,0.000997202,0.009358108,0,0.005440613,0.0324,0.223120422,0.344315325,0.612869162,0.931137725,0.991935484,0.136,0.557868799,0.557868799,-0.000345395,0,0.000761,0.000511,0.000291002,0,0,0
495.5,0.000971126,0.009391892,0,0.005402299,0.031,0.215002845,0.332837835,0.596928293,0.919161677,0.995967742,0.144,0.57291804,0.57291804,-0.000335526,0,0.000802,0.000496,0.000305239,0,0,0
496,0.001038865,0.009493243,0,0.00532567,0.0298,0.207938467,0.321624532,0.581178333,0.904191617,1,0.153,0.591138064,0.591138064,-0.000328289,0,0.000866,0.000481,0.000317074,0,0,0
496.5,0.001068538,0.009594595,0,0.005210728,0.0286,0.199897065,0.310176395,0.565619282,0.892215569,1,0.163,0.609437747,0.609437747,-0.000327961,0,0.00087,0.000466,0.000311528,0,0,0
497,0.001003197,0.009391892,0,0.005019157,0.0273,0.190815712,0.299520822,0.550378411,0.874251497,0.995967742,0.174,0.625147949,0.625147949,-0.000355263,0,0.000833,0.000449,0.000353296,0,0,0
497.5,0.000865021,0.009290541,0,0.0048659,0.026,0.18292666,0.288278165,0.535328449,0.859281437,0.995967742,0.186,0.640055094,0.640055094,-0.000361842,0,0.000851,0.000429,0.000301808,0,0,0
498,0.000691777,0.009189189,0,0.004789272,0.0248,0.176292834,0.275978757,0.520533032,0.844311377,0.991935484,0.198,0.655043514,0.655043514,-0.000348684,0,0.000827,0.000405,0.000256581,0,0,0
498.5,0.000619542,0.009189189,0,0.00467433,0.0237,0.170510179,0.264486589,0.505928524,0.826347305,0.987903226,0.212,0.67066975,0.67066975,-0.000348684,0,0.000791,0.000381,0.000287085,0,0,0
499,0.000579978,0.009222973,0,0.004636015,0.0227,0.164989167,0.25557172,0.491610378,0.808383234,0.97983871,0.225,0.687383235,0.687383235,-0.000311842,0,0.000713,0.000358,0.000334828,0,0,0
499.5,0.000546108,0.009324324,0,0.004559387,0.0216,0.158646792,0.246090315,0.477419505,0.790419162,0.971774194,0.24,0.703504116,0.703504116,-0.000282237,0,0.000758,0.000339,0.000374823,0,0,0
500,0.000553002,0.009459459,0,0.004482759,0.0206,0.153165524,0.239001276,0.463355904,0.77245509,0.963709677,0.255,0.718195964,0.718195964,-0.000286513,0,0.000783,0.000325,0.000332655,0,0,0
500.5,0.000580577,0.009425676,0,0.004367816,0.0197,0.147468979,0.228909304,0.449387758,0.754491018,0.951612903,0.271,0.732241922,0.732241922,-0.000307895,0,0.000737,0.000312,0.000296719,0,0,0
501,0.000535318,0.009391892,0,0.004252874,0.0189,0.142593796,0.220117722,0.435546884,0.736526946,0.939516129,0.288,0.744539671,0.744539671,-0.000320724,0,0.000763,0.000302,0.000336086,0,0,0
501.5,0.000420821,0.009358108,0,0.004176245,0.018,0.137430474,0.212133381,0.421833282,0.715568862,0.927419355,0.306,0.756679715,0.756679715,-0.000299013,0,0.000766,0.000297,0.00035058,0,0,0
502,0.000372565,0.009324324,0,0.004099617,0.0172,0.131760425,0.203961173,0.408374225,0.69760479,0.915322581,0.324,0.769887093,0.769887093,-0.000257237,0,0.000723,0.000303,0.000427826,0.000109,0,0
502.5,0.000292537,0.009459459,0,0.004022989,0.0165,0.12637189,0.196534561,0.395137895,0.679640719,0.899193548,0.343,0.78283127,0.78283127,-0.000245724,0,0.000675,0.000317,0.000496409,0.000123,0,0
503,0.000315916,0.009493243,0,0.003908046,0.0159,0.119486357,0.189154916,0.38215611,0.661676647,0.883064516,0.362,0.7986798,0.7986798,-0.000226316,0,0.000677,0.000333,0.000552872,0.0000468,0,0
503.5,0.000315016,0.009695946,0,0.003869732,0.0153,0.113511609,0.182080555,0.369428869,0.640718563,0.866935484,0.382,0.812701538,0.812701538,-0.00015625,0,0.000719,0.000347,0.00060839,0,0,0
504,0.000388151,0.009763514,0,0.003793103,0.0148,0.107702458,0.174897583,0.356924355,0.622754491,0.850806452,0.401,0.825831947,0.825831947,-0.00014375,0,0.000696,0.000356,0.000673829,0,0,0
504.5,0.000392347,0.009695946,0,0.003720307,0.0142,0.10338037,0.1670424,0.34461075,0.604790419,0.830645161,0.422,0.835423416,0.835423416,-0.00015,0,0.000645,0.000356,0.000709936,0,0,0
505,0.000386352,0.009628378,0,0.003678161,0.0137,0.100704318,0.159756689,0.33255169,0.586826347,0.810483871,0.443,0.844497635,0.844497635,-0.000132566,0,0.000696,0.000354,0.000667311,0,0,0
505.5,0.000376161,0.009560811,0,0.003655172,0.0132,0.098024955,0.152151017,0.32081081,0.568862275,0.794354839,0.465,0.856208162,0.856208162,-0.000114474,0,0.000789,0.00035,0.000569167,0,0,0
506,0.000407333,0.009594595,0,0.003636015,0.0127,0.094530853,0.146409336,0.309292658,0.550898204,0.774193548,0.488,0.867230816,0.867230816,-1.00E-04,0,0.000857,0.000349,0.000508474,0,0,0
506.5,0.000448097,0.009594595,0,0.00362069,0.0121,0.090082911,0.140412274,0.298067232,0.535928144,0.754032258,0.511,0.881150287,0.881150287,-6.61E-05,0,0.00091,0.00035,0.000431171,0,0,0
507,0.000550904,0.009628378,0,0.003582375,0.0115,0.084687753,0.135008166,0.287023169,0.517964072,0.733870968,0.535,0.891464077,0.891464077,-2.93E-05,0,0.000995,0.000349,0.000347149,0,0,0
507.5,0.000615346,0.009763514,0,0.003532567,0.011,0.079610542,0.13066081,0.276220923,0.5,0.713709677,0.558,0.901228322,0.901228322,3.85E-08,0,0.00105,0.000347,0.000272648,0,0,0
508,0.000641423,0.01,0,0.003471264,0.0104,0.076566865,0.124834002,0.265561859,0.48502994,0.693548387,0.582,0.910098008,0.910098008,1.98E-05,0,0.00111,0.000352,0.000177162,0,0,0
508.5,0.000643221,0.009932432,0,0.003455939,0.00999,0.073566243,0.119788016,0.255147795,0.467065868,0.673387097,0.606,0.91924489,0.91924489,9.44E-05,0,0.00108,0.000373,6.43E-05,0,0,0
509,0.000561694,0.009966216,0,0.003413793,0.00962,0.071065724,0.114460229,0.244991457,0.452095808,0.653225806,0.631,0.929395592,0.929395592,0.000142434,0,0.00106,0.000403,0,0,0,0
509.5,0.000401638,0.009966216,0,0.00340613,0.00919,0.068075038,0.109613851,0.235162846,0.434131737,0.633064516,0.655,0.937376103,0.937376103,0.000199013,0,0.00103,0.00044,0,0,0,0
510,0.000292537,0.009966216,0,0.00335249,0.0088,0.064998241,0.103860429,0.225601506,0.419161677,0.612903226,0.679,0.944403927,0.944403927,0.000202961,0,0.000984,0.000475,0,0,0,0
510.5,0.000240084,0.010067568,0,0.003295019,0.00843,0.060828503,0.099439687,0.216402893,0.404191617,0.592741935,0.703,0.951071128,0.951071128,0.000188158,0,0.000958,0.000514,0,0,0,0
511,0.000217005,0.010168919,0,0.003226054,0.00808,0.057009831,0.094798789,0.207544734,0.389221557,0.572580645,0.726,0.959432715,0.959432715,0.000153289,0,0.000912,0.000546,0,0,0,0
511.5,0.000188231,0.010236486,0,0.003222222,0.00782,0.05414831,0.090806618,0.198998392,0.377245509,0.556451613,0.748,0.967906794,0.967906794,0.000166776,0,0.000844,0.00057,0,0,0,0
512,0.000140573,0.010405405,0,0.003226054,0.00759,0.052293621,0.087204858,0.190782958,0.362275449,0.536290323,0.77,0.974978215,0.974978215,0.000180263,0,0.000764,0.000589,0,0,0,0
512.5,6.05E-05,0.010472973,0,0.003199234,0.00736,0.050753567,0.082569831,0.182844342,0.347305389,0.516129032,0.791,0.980662048,0.980662048,0.000167105,0,0.000725,0.000604,0,0,0,0
513,0.00002218,0.01027027,0,0.003199234,0.0071,0.048806143,0.079279225,0.175163452,0.335329341,0.5,0.811,0.986690895,0.986690895,0.000167434,0,0.000719,0.000612,0,0,0,0
513.5,2.31E-05,0.010168919,0,0.003233716,0.00681,0.046809041,0.076769442,0.167718016,0.320359281,0.483870968,0.831,0.989573718,0.989573718,0.000199342,0,0.000716,0.000614,0,0,0,0
514,0.000136078,0.010067568,0,0.003291188,0.00656,0.044070062,0.073851635,0.160609852,0.308383234,0.463709677,0.85,0.992786483,0.992786483,0.0002375,0,0.000713,0.000612,0,0,0,0
514.5,0.000221501,0.010067568,0,0.003291188,0.00628,0.041695398,0.071165726,0.153797597,0.296407186,0.447580645,0.868,0.99407934,0.99407934,0.000216447,0,0.000775,0.000613,0.000054804,0,0,0
515,0.000406134,0.009898649,0,0.003287356,0.006,0.039532698,0.067575707,0.147265341,0.284431138,0.431451613,0.885,0.99501319,0.99501319,0.000197039,6.96E-06,0.00082,0.000623,7.61E-05,0,0,0
515.5,0.000553901,0.009864865,0,0.003256705,0.0057,0.036833463,0.064358488,0.140968539,0.272754491,0.419354839,0.901,0.997184457,0.997184457,0.000173026,0,0.000913,0.000646,0.000141713,0,0,0
516,0.000614147,0.010067568,0,0.003168582,0.00551,0.035896182,0.061610935,0.134970826,0.261676647,0.402419355,0.916,0.999898811,0.999898811,0.000106579,0,0.000985,0.000678,0.000183795,0,0,0
516.5,0.000569188,0.01,0,0.00308046,0.00535,0.033355921,0.058834028,0.129205387,0.250898204,0.387903226,0.931,0.998852468,0.998852468,5.16E-05,0,0.00105,0.000713,0.000179821,0,0,0
517,0.000595264,0.009966216,0,0.002965517,0.00508,0.032375585,0.05548765,0.123735855,0.240718563,0.373790323,0.945,0.998399269,0.998399269,5.99E-07,0,0.00116,0.000748,0.000170816,0,0,0
517.5,0.000591967,0.009831081,0,0.002877395,0.00486,0.030984568,0.052050273,0.118492232,0.230838323,0.360080645,0.959,0.998547824,0.998547824,-3.23E-05,0,0.00121,0.000776,0.00018937,0,0,0
518,0.000712459,0.009763514,0,0.002827586,0.00473,0.029517377,0.049496458,0.113522244,0.221257485,0.346774194,0.971,0.999334733,0.999334733,-6.38E-05,0,0.0013,0.000795,0.000182651,0,0,0
518.5,0.000785293,0.009594595,0,0.002869732,0.00468,0.027977322,0.047289023,0.108806802,0.211976048,0.333870968,0.981,1,1,-5.89E-05,0,0.0013,0.000806,0.000206008,0,0,0
519,0.000888101,0.009459459,0,0.002927203,0.00455,0.02654325,0.045830119,0.104387268,0.203293413,0.320967742,0.989,0.999179181,0.999179181,-5.59E-05,0,0.00128,0.000815,0.000183566,0,0,0
519.5,0.000946848,0.009459459,0,0.002915709,0.0044,0.025142298,0.043933838,0.100123642,0.194610778,0.308870968,0.994,0.996198936,0.996198936,-0.000118092,0,0.00133,0.000815,0.000181851,0,0,0
520,0.000962134,0.009527027,0,0.002831418,0.00426,0.024284504,0.041978849,0.096019107,0.186526946,0.297177419,0.998,0.993404385,0.993404385,-0.000229934,0,0.00127,0.000807,0.000229394,0,0,0
520.5,0.00095494,0.009594595,0,0.002762452,0.00413,0.0226335,0.040355562,0.09208639,0.178742515,0.285887097,1,0.992972715,0.992972715,-0.000289474,0,0.00119,0.000793,0.000340603,0,0,0
521,0.000857528,0.009628378,0,0.002701149,0.004,0.021958194,0.038385895,0.088338217,0.171556886,0.275,1,0.991995268,0.991995268,-0.000311842,0,0.00109,0.000777,0.000418563,0,0,0
521.5,0.000847937,0.009763514,0,0.002662835,0.00381,0.021085165,0.036932862,0.08473959,0.164371257,0.264516129,0.999,0.990382695,0.990382695,-0.000292434,0,0.000966,0.000762,0.000471881,0,0,0
522,0.000842841,0.009864865,0,0.002624521,0.00353,0.019989574,0.035168675,0.081309599,0.15748503,0.25483871,0.995,0.988447716,0.988447716,-0.000258553,0,0.000938,0.000752,0.00054378,0,0,0
522.5,0.000879408,0.009932432,0,0.002544061,0.00332,0.019366597,0.033284136,0.078003698,0.151197605,0.244758065,0.99,0.986214551,0.986214551,-0.000264474,0,0.000867,0.000752,0.000601529,0,0,0
523,0.000864422,0.009864865,0,0.002448276,0.0032,0.01856875,0.031681397,0.074856888,0.14491018,0.235483871,0.982,0.983437761,0.983437761,-0.000286842,0,0.000862,0.000755,0.000583661,0,0,0
523.5,0.00082216,0.009797297,0,0.002398467,0.00304,0.01853,0.030510164,0.071865986,0.138922156,0.226612903,0.973,0.980390236,0.980390236,-0.000289803,0,0.000914,0.000758,0.000553243,0,0,0
524,0.00074423,0.009560811,0,0.002363985,0.00285,0.018279617,0.029661828,0.069069175,0.133233533,0.218145161,0.963,0.975227959,0.975227959,-0.000304605,0,0.000843,0.000761,0.000515564,0,0,0
524.5,0.000647117,0.009358108,0,0.002310345,0.00272,0.017297956,0.028563981,0.066418727,0.128143713,0.209677419,0.952,0.970388088,0.970388088,-0.000351974,0,0.000836,0.000766,0.000459216,0,0,0
525,0.000559596,0.009189189,0,0.002245211,0.00264,0.016136457,0.028003316,0.063854188,0.123053892,0.202016129,0.941,0.966288839,0.966288839,-0.000401316,0,0.000866,0.000772,0.000467764,0,0,0
525.5,0.00042202,0.009222973,0,0.002226054,0.00255,0.014595078,0.026673571,0.061353286,0.118263473,0.194354839,0.931,0.960356876,0.960356876,-0.000401316,0,0.000891,0.000785,0.000411673,0,0,0
526,0.000357878,0.009189189,0,0.002203065,0.00246,0.014444054,0.02516183,0.058966928,0.113772455,0.187096774,0.921,0.952484013,0.952484013,-0.000378289,0,0.000937,0.000796,0.000298149,0,0,0
526.5,0.000325807,0.009155405,0,0.002222222,0.00236,0.013828032,0.023518875,0.056663297,0.109281437,0.17983871,0.911,0.94517738,0.94517738,-0.000303618,0,0.000977,0.000802,0.000206065,0,0,0
527,0.000276351,0.009425676,0,0.002229885,0.00224,0.013023561,0.021740598,0.054442394,0.10508982,0.172983871,0.9,0.936960043,0.936960043,-0.000236184,0,0.00117,0.000799,0.000128048,0,0,0
527.5,0.000287741,0.009797297,0,0.002245211,0.00214,0.012150532,0.020678563,0.052323308,0.100898204,0.166532258,0.89,0.928119959,0.928119959,-0.000161842,0,0.0013,0.000794,4.43E-05,0,0,0
528,0.000294335,0.009966216,0,0.002268199,0.0021,0.011095015,0.020547644,0.050401495,0.097005988,0.160483871,0.88,0.920989332,0.920989332,-8.55E-05,0,0.00132,0.000786,2.76E-05,0,0,0
528.5,0.000210111,0.009831081,0,0.002264368,0.00198,0.009785141,0.020551166,0.048552863,0.093413174,0.154435484,0.87,0.911957096,0.911957096,-2.68E-05,0,0.00135,0.000777,0.000114096,0,0,0
529,0.000175942,0.009628378,0,0.002222222,0.00188,0.009471169,0.019427488,0.046723323,0.09011976,0.148790323,0.86,0.905145646,0.905145646,1.15E-05,0,0.00134,0.000773,0.000191257,0,0,0
529.5,0.000128884,0.009459459,0,0.002172414,0.00174,0.009391682,0.018672498,0.044896964,0.086826347,0.143145161,0.851,0.900902147,0.900902147,4.01E-05,0,0.00139,0.000774,0.000259554,0,0,0
530,0.000153462,0.009290541,0,0.002145594,0.00155,0.010233578,0.017406158,0.043108786,0.083532934,0.137903226,0.841,0.895149957,0.895149957,9.05E-05,0,0.00137,0.000776,0.000414704,0,0,0
530.5,0.000229593,0.009054054,0,0.002195402,0.00138,0.01002327,0.017321324,0.041368336,0.080538922,0.133064516,0.831,0.894354435,0.894354435,0.000191118,0,0.00137,0.000779,0.000492464,0,0,0
531,0.000344989,0.008986486,0,0.002314176,0.00117,0.009113478,0.016376706,0.039764704,0.077844311,0.128629032,0.82,0.89292648,0.89292648,0.000342105,0,0.00141,0.000786,0.000526742,0,0,0
531.5,0.000451394,0.009222973,0,0.002371648,0.00102,0.008522296,0.016295688,0.038250162,0.075149701,0.123790323,0.808,0.89359067,0.89359067,0.000440789,0,0.00139,0.000793,0.000617796,0,0,0
532,0.000439704,0.009459459,0,0.002455939,0.000895,0.008106978,0.015219564,0.036811984,0.07245509,0.119758065,0.796,0.896869639,0.896869639,0.000572368,0,0.00142,0.000806,0.000676202,0,0,0
532.5,0.000437606,0.009763514,0,0.002455939,0.000861,0.008010601,0.015179055,0.035456533,0.069760479,0.115322581,0.784,0.90050331,0.90050331,0.000625,0,0.00135,0.000819,0.00071857,0,0,0
533,0.00043341,0.009864865,0,0.00243295,0.000817,0.007760549,0.014866433,0.034155173,0.067365269,0.111290323,0.771,0.903099788,0.903099788,0.000657895,0,0.00131,0.000827,0.000811311,0,0,0
533.5,0.000415126,0.009797297,0,0.002429119,0.000779,0.007114057,0.014077392,0.032958812,0.06497006,0.10766129,0.758,0.904743041,0.904743041,0.000703947,0,0.00121,0.00083,0.00081031,0,0,0
534,0.000528424,0.009527027,0,0.002490421,0.000715,0.007098822,0.013679936,0.031816542,0.062874251,0.104032258,0.744,0.903120242,0.903120242,0.000792763,0,0.00117,0.000838,0.000712738,0,0,0
534.5,0.000641123,0.009189189,0,0.002475096,0.000578,0.006899112,0.013195005,0.030699727,0.060778443,0.100806452,0.73,0.903814035,0.903814035,0.000835526,0,0.00119,0.000847,0.000638322,0.0000259,0,0
535,0.000716355,0.008851351,0,0.002421456,0.000487,0.00688454,0.013090797,0.029607411,0.058982036,0.097177419,0.716,0.905083748,0.905083748,0.000871711,0,0.0011,0.000856,0.00065842,0.0000179,0,0
535.5,0.000718154,0.008581081,0,0.002394636,0.000447,0.006681517,0.012608508,0.028508414,0.056886228,0.093951613,0.701,0.909037134,0.909037134,0.000944079,0,0.00104,0.000861,0.000705305,0.00000656,0,0
536,0.000629733,0.008547297,0,0.002356322,0.000421,0.00618605,0.012271228,0.027462235,0.05508982,0.091129032,0.687,0.913647175,0.913647175,0.001006579,0,0.00105,0.000863,0.000735409,0,0,0
536.5,0.000503846,0.00875,0,0.002348659,0.000419,0.006039,0.01204843,0.026481919,0.053293413,0.087903226,0.672,0.917377729,0.917377729,0.001088816,0,0.00109,0.000863,0.000650901,0.0000173,0,0
537,0.000365371,0.009087838,0,0.002356322,0.000402,0.005425297,0.011726708,0.025592922,0.051497006,0.085080645,0.657,0.921372021,0.921372021,0.001174342,0,0.00104,0.000866,0.000527256,0.0000313,0,0
537.5,0.000359376,0.009391892,0,0.002386973,0.000314,0.004661562,0.011142559,0.024760878,0.049700599,0.082258065,0.642,0.928055908,0.928055908,0.001269737,0,0.000955,0.000877,0.00042591,0.0000262,0,0
538,0.000428015,0.009662162,0,0.002386973,0.00024,0.004236971,0.010429839,0.023954926,0.048203593,0.079435484,0.627,0.938830433,0.938830433,0.001338816,0,0.00101,0.000894,0.000376252,0.0000209,0,0
538.5,0.000489459,0.009898649,0,0.002383142,0.000224,0.003698118,0.010413107,0.023185564,0.046706587,0.077016129,0.613,0.947622613,0.947622613,0.001421053,0,0.00107,0.000912,0.000296748,0.0000802,0,0
539,0.000517035,0.009932432,0,0.002383142,0.000262,0.003797476,0.009577687,0.022343021,0.045209581,0.074596774,0.599,0.955934143,0.955934143,0.001513158,2.36E-05,0.00111,0.000931,0.000319304,0.0000736,0,0
539.5,0.000417824,0.009763514,0,0.002371648,0.000333,0.004054152,0.009563597,0.021475977,0.043712575,0.072177419,0.586,0.963893663,0.963893663,0.001598684,1.86E-05,0.00111,0.00095,0.000382342,0,0,0
540,0.000317714,0.009628378,0,0.002375479,0.000399,0.0036544,0.008599605,0.020671616,0.042215569,0.069758065,0.573,0.972029188,0.972029188,0.001707237,4.98E-05,0.00113,0.000973,0.000428026,0,0,0
540.5,0.00030003,0.009527027,0,0.002321839,0.000414,0.004028981,0.008858803,0.019954754,0.041017964,0.067741935,0.56,0.980249217,0.980249217,0.001773026,8.70E-05,0.00114,0.001,0.000419364,0,0,0
541,0.000254471,0.009560811,0,0.002279693,0.000425,0.003365267,0.008643343,0.019308528,0.039820359,0.065322581,0.547,0.982781644,0.982781644,0.001855263,0.000229464,0.00118,0.00103,0.000274992,0,0,0
541.5,0.000140573,0.009628378,0,0.002237548,0.000442,0.00351033,0.008860564,0.018749484,0.038622754,0.063709677,0.534,0.985682768,0.985682768,0.001950658,0.000415,0.00117,0.00106,0.000110666,0,0,0
542,4.35E-05,0.009628378,0,0.002226054,0.000445,0.003124158,0.008372404,0.018226395,0.03742515,0.061693548,0.522,0.987581685,0.987581685,0.002072368,0.000544523,0.00115,0.00107,8.28E-05,0,0,0
542.5,2.07E-05,0.009662162,0,0.002237548,0.00043,0.003118196,0.008312521,0.017706805,0.036227545,0.059677419,0.51,0.990373007,0.990373007,0.002200658,0.000409313,0.00121,0.00108,0.000197346,0,0,0
543,5.19E-05,0.009662162,0,0.002218391,0.000475,0.002840324,0.007427199,0.017177988,0.03502994,0.05766129,0.498,0.991783739,0.991783739,0.002302632,0.000298608,0.00131,0.0011,0.000278165,0,0,0
543.5,1.47E-05,0.009695946,0,0.002245211,0.000571,0.003212255,0.007136005,0.016645353,0.034131737,0.056048387,0.487,0.992172888,0.992172888,0.002457237,0.000307524,0.00141,0.00111,0.00034835,0.000107,0,0
544,0,0.00972973,0,0.002264368,0.000657,0.003107598,0.006936397,0.016150582,0.033233533,0.054435484,0.475,0.9944039,0.9944039,0.002634868,0.000404337,0.00141,0.00113,0.000366018,0.000153,0,0
544.5,0,0.009864865,0,0.002272031,0.000621,0.00303606,0.007087277,0.01562972,0.032035928,0.052822581,0.463,0.995647777,0.995647777,0.002832237,0.000475034,0.00136,0.00114,0.000344605,0.000136,0,0
545,0,0.009966216,0,0.002252874,0.000608,0.002236888,0.007460956,0.015150221,0.031137725,0.051209677,0.451,0.99764573,0.99764573,0.003046053,0.00055482,0.00124,0.00115,0.000271218,0.000152,0,0
545.5,0,0.010067568,0,0.002302682,0.000585,0.001834155,0.00743894,0.014715585,0.030239521,0.049596774,0.439,0.99468863,0.99468863,0.003355263,0.000562413,0.00122,0.00116,0.00024526,0.000113,0,0
546,0,0.01,0,0.00232567,0.000612,0.002036515,0.007296279,0.01429145,0.029221557,0.047983871,0.427,0.990888643,0.990888643,0.003618421,0.000544753,0.00125,0.00117,0.000296348,0.0000605,0,0
546.5,0,0.009864865,0,0.002360153,0.000684,0.002622067,0.007074948,0.013903906,0.028353293,0.046370968,0.416,0.986555258,0.986555258,0.003947368,0.000539979,0.00118,0.00118,0.000423823,0,0,0
